datetime,temperature,predicted_demand_10000kW
2026-08-23 00:00:00,24.6,2734.9983745543136
2026-08-23 01:00:00,24.4,2552.0248998877687
2026-08-23 02:00:00,24.2,2465.56230408554
2026-08-23 03:00:00,24.0,2470.849412629153
2026-08-23 04:00:00,23.8,2474.3395641785532
2026-08-23 05:00:00,23.7,2468.341325709622
2026-08-23 06:00:00,23.7,2457.2868569409484
2026-08-23 07:00:00,23.9,2658.7744749400576
2026-08-23 08:00:00,24.1,2841.858885234377
2026-08-23 09:00:00,25.0,3077.1403001032877
2026-08-23 10:00:00,25.9,3097.4085439532905
2026-08-23 11:00:00,26.5,3121.4791884102683
2026-08-23 12:00:00,27.4,3214.747230745857
2026-08-23 13:00:00,28.0,3509.2602200999077
2026-08-23 14:00:00,28.6,3339.0856784688954
2026-08-23 15:00:00,29.0,3375.5683339027473
2026-08-23 16:00:00,28.9,3338.2776666729023
2026-08-23 17:00:00,28.8,3521.228056190179
2026-08-23 18:00:00,28.3,3525.9759519383224
2026-08-23 19:00:00,27.4,3456.008455034728
2026-08-23 20:00:00,26.7,3270.4295962137676
2026-08-23 21:00:00,26.2,3106.821775858314
2026-08-23 22:00:00,25.8,2938.962167768162
2026-08-23 23:00:00,25.4,2824.006533315538
