datetime,temperature,predicted_demand_10000kW
2026-08-29 00:00:00,25.3,2692.965189549783
2026-08-29 01:00:00,24.8,2560.1039797240846
2026-08-29 02:00:00,24.4,2472.647250812853
2026-08-29 03:00:00,24.1,2467.757567750713
2026-08-29 04:00:00,23.4,2460.0134816647446
2026-08-29 05:00:00,22.8,2416.511821930772
2026-08-29 06:00:00,21.8,2424.4390388731817
2026-08-29 07:00:00,21.7,2607.034115222083
2026-08-29 08:00:00,21.8,2852.0129126676934
2026-08-29 09:00:00,22.0,3183.386908882529
2026-08-29 10:00:00,21.9,3327.2424380855646
2026-08-29 11:00:00,22.1,3408.6782123935614
2026-08-29 12:00:00,22.2,3393.6600809824586
2026-08-29 13:00:00,22.1,3438.7959131901052
2026-08-29 14:00:00,22.2,3414.9162520002083
2026-08-29 15:00:00,22.0,3354.511090274586
2026-08-29 16:00:00,21.8,3354.3963264697113
2026-08-29 17:00:00,21.5,3418.1906902323203
2026-08-29 18:00:00,20.9,3378.9173155677963
2026-08-29 19:00:00,20.7,3289.18849942942
2026-08-29 20:00:00,20.5,3147.5362653346506
2026-08-29 21:00:00,20.3,2961.6222537506155
2026-08-29 22:00:00,20.1,2755.5551679936966
2026-08-29 23:00:00,19.9,2618.921052427573
