datetime,temperature,predicted_demand_10000kW
2026-08-13 00:00:00,22.9,2481.8093720317347
2026-08-13 01:00:00,22.9,2354.489157969185
2026-08-13 02:00:00,23.0,2346.104224694009
2026-08-13 03:00:00,23.0,2347.557447225995
2026-08-13 04:00:00,23.0,2354.281016075109
2026-08-13 05:00:00,23.0,2386.3227745912695
2026-08-13 06:00:00,23.1,2486.731533887005
2026-08-13 07:00:00,23.3,2764.191672055966
2026-08-13 08:00:00,23.7,3043.220759441489
2026-08-13 09:00:00,24.5,3260.9646027467297
2026-08-13 10:00:00,25.8,3266.999474941453
2026-08-13 11:00:00,27.0,3263.911872700411
2026-08-13 12:00:00,26.7,3240.713078230439
2026-08-13 13:00:00,26.5,3331.5653596034103
2026-08-13 14:00:00,26.5,3364.499622981896
2026-08-13 15:00:00,26.4,3364.499622981896
2026-08-13 16:00:00,26.1,3383.1832555339324
2026-08-13 17:00:00,25.8,3311.6291697413976
2026-08-13 18:00:00,25.3,3271.2053653389453
2026-08-13 19:00:00,24.9,3233.719995032651
2026-08-13 20:00:00,24.7,3175.49282072108
2026-08-13 21:00:00,24.5,3039.1750667339365
2026-08-13 22:00:00,24.3,2898.638027983078
2026-08-13 23:00:00,24.2,2692.478373308311
