datetime,temperature,predicted_demand_10000kW
2026-08-11 00:00:00,22.5,2514.5375108277203
2026-08-11 01:00:00,22.2,2406.5911742677877
2026-08-11 02:00:00,21.9,2353.8764338738806
2026-08-11 03:00:00,21.6,2314.4768314407156
2026-08-11 04:00:00,21.9,2377.51410806279
2026-08-11 05:00:00,21.6,2321.494807338515
2026-08-11 06:00:00,21.6,2391.075237138202
2026-08-11 07:00:00,22.5,2652.2737389932668
2026-08-11 08:00:00,23.7,2975.322918653324
2026-08-11 09:00:00,25.0,3260.621067148435
2026-08-11 10:00:00,25.7,3436.4709017889936
2026-08-11 11:00:00,26.0,3518.447321544551
2026-08-11 12:00:00,24.3,3416.7823091404457
2026-08-11 13:00:00,23.4,3459.5543970394724
2026-08-11 14:00:00,23.1,3437.5195927233685
2026-08-11 15:00:00,25.5,3433.793379521057
2026-08-11 16:00:00,25.9,3432.88615225131
2026-08-11 17:00:00,24.0,3322.4991441498373
2026-08-11 18:00:00,23.2,3222.012500872833
2026-08-11 19:00:00,24.6,3246.6409277974817
2026-08-11 20:00:00,23.7,3071.475528320267
2026-08-11 21:00:00,22.4,2903.2075906970254
2026-08-11 22:00:00,23.6,2825.6429327213846
2026-08-11 23:00:00,24.2,2673.70526674857
