datetime,temperature,predicted_demand_10000kW
2026-09-19 00:00:00,20.6,2357.3100540084783
2026-09-19 01:00:00,20.3,2260.928826007428
2026-09-19 02:00:00,20.2,2216.2035154653595
2026-09-19 03:00:00,20.2,2214.3982358552244
2026-09-19 04:00:00,20.2,2217.360534977615
2026-09-19 05:00:00,20.3,2224.032847250455
2026-09-19 06:00:00,20.3,2262.9896920932906
2026-09-19 07:00:00,20.6,2357.2694094874364
2026-09-19 08:00:00,21.1,2561.3649647240563
2026-09-19 09:00:00,21.4,2638.8530940935916
2026-09-19 10:00:00,22.0,2711.933851726675
2026-09-19 11:00:00,22.3,2727.561056614783
2026-09-19 12:00:00,22.5,2719.7557211388325
2026-09-19 13:00:00,22.4,2749.573460527511
2026-09-19 14:00:00,22.7,2764.5578244946464
2026-09-19 15:00:00,22.7,2798.5990667077867
2026-09-19 16:00:00,22.6,2795.63452094313
2026-09-19 17:00:00,21.8,2798.914753405702
2026-09-19 18:00:00,21.6,2846.6594997327406
2026-09-19 19:00:00,21.4,2795.56227675393
2026-09-19 20:00:00,21.3,2770.065812076321
2026-09-19 21:00:00,21.2,2611.150607706124
2026-09-19 22:00:00,21.1,2551.5880816323374
2026-09-19 23:00:00,21.0,2460.430465696645
