datetime,temperature,predicted_demand_10000kW
2026-08-16 00:00:00,23.3,2439.565596147578
2026-08-16 01:00:00,22.9,2270.9454768788432
2026-08-16 02:00:00,22.4,2225.912989740148
2026-08-16 03:00:00,22.0,2221.348715189356
2026-08-16 04:00:00,21.7,2216.145022391168
2026-08-16 05:00:00,21.6,2208.05705698204
2026-08-16 06:00:00,21.8,2266.062561296642
2026-08-16 07:00:00,22.6,2388.202162613278
2026-08-16 08:00:00,23.6,2663.117345394351
2026-08-16 09:00:00,24.7,2930.803561057991
2026-08-16 10:00:00,25.6,3011.3310448528437
2026-08-16 11:00:00,26.0,3023.9252283563396
2026-08-16 12:00:00,25.9,3008.7078603013133
2026-08-16 13:00:00,26.2,2990.794811917434
2026-08-16 14:00:00,26.5,2998.181510701141
2026-08-16 15:00:00,26.5,2999.3759622656794
2026-08-16 16:00:00,26.6,3075.468687673816
2026-08-16 17:00:00,26.5,3180.687851501403
2026-08-16 18:00:00,26.2,3211.248318746797
2026-08-16 19:00:00,25.6,3234.8865511656204
2026-08-16 20:00:00,25.1,3084.2346818518054
2026-08-16 21:00:00,24.6,2938.994266593955
2026-08-16 22:00:00,24.3,2776.9286203766633
2026-08-16 23:00:00,23.9,2654.586397600796
