datetime,temperature,predicted_demand_10000kW
2026-08-12 00:00:00,22.9,2479.4437790724996
2026-08-12 01:00:00,23.5,2410.8727019170465
2026-08-12 02:00:00,23.7,2379.9773368435485
2026-08-12 03:00:00,23.8,2383.181462790038
2026-08-12 04:00:00,23.2,2382.49297742053
2026-08-12 05:00:00,22.9,2375.1279790459935
2026-08-12 06:00:00,23.1,2403.205298957415
2026-08-12 07:00:00,23.6,2630.89194137863
2026-08-12 08:00:00,23.4,2970.148581581719
2026-08-12 09:00:00,23.3,3130.658327357325
2026-08-12 10:00:00,24.3,3236.149200250451
2026-08-12 11:00:00,23.9,3261.856176369628
2026-08-12 12:00:00,23.9,3239.2380808945145
2026-08-12 13:00:00,24.2,3235.16273231952
2026-08-12 14:00:00,24.5,3275.0834413803113
2026-08-12 15:00:00,25.0,3306.61594596603
2026-08-12 16:00:00,25.5,3328.103454480302
2026-08-12 17:00:00,25.2,3274.5053593779326
2026-08-12 18:00:00,24.7,3289.539465026519
2026-08-12 19:00:00,24.4,3296.4886614235834
2026-08-12 20:00:00,24.2,3177.1242314928822
2026-08-12 21:00:00,24.0,2998.8831918208625
2026-08-12 22:00:00,23.7,2861.1919653069713
2026-08-12 23:00:00,23.4,2727.390469403603
