datetime,temperature,predicted_demand_10000kW
2026-08-19 00:00:00,24.7,2746.7480190889764
2026-08-19 01:00:00,24.5,2520.113281232773
2026-08-19 02:00:00,24.2,2486.3587896153117
2026-08-19 03:00:00,23.9,2492.3966239589563
2026-08-19 04:00:00,23.6,2494.983073631567
2026-08-19 05:00:00,23.2,2514.844437095195
2026-08-19 06:00:00,23.5,2727.49978614453
2026-08-19 07:00:00,24.3,3055.1181207306463
2026-08-19 08:00:00,25.7,3449.9633896417226
2026-08-19 09:00:00,27.3,3841.2488414415147
2026-08-19 10:00:00,28.3,4073.161637874957
2026-08-19 11:00:00,29.0,4128.264849336724
2026-08-19 12:00:00,29.8,4258.517733293771
2026-08-19 13:00:00,30.6,4367.2784990241535
2026-08-19 14:00:00,31.0,4434.606531983439
2026-08-19 15:00:00,31.0,4430.214546249152
2026-08-19 16:00:00,30.3,4277.559662574442
2026-08-19 17:00:00,29.3,4122.8262823863915
2026-08-19 18:00:00,28.1,3991.1431341548496
2026-08-19 19:00:00,27.1,3715.5948026606093
2026-08-19 20:00:00,26.3,3506.7646706166615
2026-08-19 21:00:00,25.8,3423.5356689273935
2026-08-19 22:00:00,25.5,3273.1177409903758
2026-08-19 23:00:00,25.2,3037.80872213194
