datetime,temperature,predicted_demand_10000kW
2026-09-10 00:00:00,20.4,2658.413956688803
2026-09-10 01:00:00,20.2,2530.4478944088332
2026-09-10 02:00:00,20.0,2476.4519963740777
2026-09-10 03:00:00,19.8,2470.8096783272717
2026-09-10 04:00:00,19.7,2462.1447572647726
2026-09-10 05:00:00,19.6,2561.5765692994264
2026-09-10 06:00:00,19.4,2667.4257945015675
2026-09-10 07:00:00,19.4,3094.2764370357104
2026-09-10 08:00:00,19.5,3227.3416998493767
2026-09-10 09:00:00,20.2,3462.6910252529933
2026-09-10 10:00:00,20.8,3558.0910037488857
2026-09-10 11:00:00,21.2,3633.9893873403944
2026-09-10 12:00:00,21.3,3582.9539085723122
2026-09-10 13:00:00,21.0,3645.833295202488
2026-09-10 14:00:00,21.2,3618.8492218577426
2026-09-10 15:00:00,21.0,3640.3519208096723
2026-09-10 16:00:00,20.9,3429.458198890977
2026-09-10 17:00:00,20.9,3314.452306020563
2026-09-10 18:00:00,20.5,3273.9645308054796
2026-09-10 19:00:00,19.8,3182.3657291629647
2026-09-10 20:00:00,19.7,3096.8500082306655
2026-09-10 21:00:00,19.6,2952.7568517695095
2026-09-10 22:00:00,19.5,2818.710000261716
2026-09-10 23:00:00,19.5,2649.190359356697
