datetime,temperature,predicted_demand_10000kW
2026-09-06 00:00:00,21.7,2329.1616276258437
2026-09-06 01:00:00,21.5,2227.969658103422
2026-09-06 02:00:00,21.4,2152.202122053272
2026-09-06 03:00:00,21.2,2152.112084564492
2026-09-06 04:00:00,21.1,2175.2151309582405
2026-09-06 05:00:00,20.5,2181.2251629382217
2026-09-06 06:00:00,20.4,2194.765057938385
2026-09-06 07:00:00,20.0,2256.871301419858
2026-09-06 08:00:00,19.9,2425.0149146913236
2026-09-06 09:00:00,20.0,2536.9088599291067
2026-09-06 10:00:00,20.1,2602.7387318579526
2026-09-06 11:00:00,20.2,2697.749845180002
2026-09-06 12:00:00,20.4,2684.9990445103194
2026-09-06 13:00:00,20.6,2705.7587092355334
2026-09-06 14:00:00,20.8,2727.8153527531786
2026-09-06 15:00:00,20.9,2760.5837522839292
2026-09-06 16:00:00,21.2,2817.917140650857
2026-09-06 17:00:00,22.2,2955.2992461898566
2026-09-06 18:00:00,22.3,3013.1191962955963
2026-09-06 19:00:00,22.2,3006.9747636387133
2026-09-06 20:00:00,22.9,2966.765528964879
2026-09-06 21:00:00,22.9,2782.863604561782
2026-09-06 22:00:00,23.1,2725.0953397903413
2026-09-06 23:00:00,23.4,2559.8242351508434
